txn_id,account_id,txn_type,amount
2081,9913,Credit,14541
2082,7917,Credit,19018
2083,2276,Credit,7323
2084,2631,Debit,26477
2085,11771,Debit,9955
2086,3124,Credit,46563
2087,12140,Credit,20724
2088,260,Credit,24209
2089,8517,Credit,48174
2090,5843,Credit,15924
2091,6086,Credit,40052
2092,12749,Debit,35936
2093,2082,Credit,46132
2094,11816,Debit,12199
2095,12202,Credit,22644
2096,3697,Credit,43457
2097,2079,Debit,14922
2098,1426,Credit,46540
2099,7958,Credit,15847
2100,10401,Debit,21246
2101,6337,Credit,22270
2102,3954,Debit,6997
2103,532,Debit,44515
2104,12657,Credit,39064
2105,4201,Debit,25070
2106,1087,Credit,28396
2107,13469,Debit,37652
2108,1192,Debit,36978
2109,1461,Credit,40774
2110,419,Credit,7876
2111,2448,Debit,2882
2112,1520,Debit,21622
2113,4499,Credit,33251
2114,3100,Credit,34084
2115,12185,Credit,16537
2116,11761,Credit,42540
2117,9765,Credit,25577
2118,4929,Debit,30049
2119,4263,Debit,48569
2120,8214,Credit,22982
2121,12668,Credit,18238
2122,4183,Credit,42183
2123,3867,Debit,29473
2124,13654,Credit,26680
2125,10703,Debit,6605
2126,6004,Debit,45035
2127,7739,Credit,40614
2128,2140,Credit,5504
2129,2277,Debit,31467
2130,928,Debit,16293
2131,845,Credit,6277
2132,5196,Debit,20165
2133,13806,Credit,37841
2134,14185,Credit,27521
2135,10648,Debit,41636
2136,10204,Debit,11628
2137,7387,Credit,25163
2138,4239,Debit,14683
2139,6775,Credit,23689
2140,12467,Debit,1755
2141,6993,Credit,4088
2142,14632,Debit,6686
2143,6090,Credit,18909
2144,4764,Credit,30815
2145,14946,Credit,11779
2146,4828,Credit,27682
2147,522,Debit,48888
2148,4328,Credit,20901
2149,14733,Debit,31876
2150,8735,Credit,6991
2151,7899,Credit,23255
2152,14375,Debit,22194
2153,9019,Credit,17679
2154,3689,Credit,33707
2155,13033,Credit,9048
2156,1413,Debit,2714
2157,2383,Credit,30643
2158,13583,Credit,47730
2159,12733,Debit,32245
2160,11142,Debit,3313
2161,1127,Credit,8423
2162,5100,Credit,40166
2163,2301,Debit,45763
2164,10702,Debit,15196
2165,2877,Credit,47162
2166,12397,Debit,44162
2167,7962,Credit,7157
2168,14050,Debit,43008
2169,7751,Debit,15207
2170,3461,Credit,8193
2171,13950,Credit,29156
2172,10940,Debit,18524
2173,8618,Debit,24058
2174,9010,Debit,33344
2175,8192,Credit,4807
2176,10008,Debit,19316
2177,2938,Debit,6438
2178,2909,Debit,42546
2179,10846,Credit,39543
2180,9510,Debit,43351
2181,2263,Debit,34755
2182,9020,Debit,27189
2183,7690,Credit,40133
2184,4565,Credit,33194
2185,7685,Debit,30659
2186,12815,Credit,26700
2187,1705,Debit,976
2188,2138,Credit,12363
2189,8717,Debit,14859
2190,6635,Debit,3061
2191,567,Debit,18467
2192,4589,Debit,13727
2193,6601,Debit,2918
2194,15027,Credit,13584
2195,9084,Debit,28409
2196,12310,Debit,41022
2197,9965,Credit,40447
2198,9393,Credit,16830
2199,12140,Debit,15370
2200,11832,Credit,26015
2201,3330,Debit,34532
2202,10066,Credit,20899
2203,15058,Credit,19004
2204,7376,Credit,21520
2205,5064,Credit,29190
2206,155,Credit,41616
2207,10222,Credit,32231
2208,7817,Debit,28602
2209,12523,Credit,21628
2210,8558,Debit,27053
2211,2776,Credit,28504
2212,4670,Debit,34393
2213,4698,Credit,20899
2214,13766,Credit,36855
2215,1002,Credit,27680
2216,2655,Credit,38360
2217,117,Credit,5178
2218,2131,Credit,2709
2219,2663,Credit,22539
2220,4424,Credit,19250
2221,3648,Credit,45279
2222,3598,Debit,18752
2223,12229,Credit,18296
2224,13059,Credit,35782
2225,10108,Debit,24636
2226,8640,Debit,33961
2227,14532,Debit,21438
2228,9544,Credit,15678
2229,12422,Credit,14085
2230,6000,Credit,28822
2231,12150,Debit,10918
2232,7186,Credit,358
2233,5982,Debit,2956
2234,9853,Credit,33295
2235,5471,Credit,14522
2236,2311,Debit,24931
2237,13943,Credit,12384
2238,12684,Credit,18447
2239,10431,Debit,13410
2240,4964,Debit,49075
2241,10365,Credit,19189
2242,13011,Debit,26633
2243,11970,Debit,46710
2244,14388,Debit,20780
2245,3971,Credit,13703
2246,9676,Credit,21914
2247,14792,Credit,44789
2248,14637,Credit,10239
2249,13322,Credit,7471
2250,204,Debit,28351
2251,353,Credit,27721
2252,3018,Debit,47797
2253,11074,Credit,32829
2254,12787,Debit,6969
2255,5257,Credit,48887
2256,5589,Debit,46840
2257,6269,Debit,7303
2258,9986,Debit,20548
2259,9730,Debit,8820
2260,2772,Credit,37537
2261,8430,Credit,3714
2262,5211,Debit,32028
2263,11797,Credit,785
2264,13533,Debit,23749
2265,979,Debit,18147
2266,4792,Debit,4767
2267,10778,Credit,24838
2268,10170,Credit,49990
2269,6213,Credit,12361
2270,12620,Debit,22140
2271,7509,Credit,15083
2272,8983,Credit,42620
2273,13503,Debit,43924
2274,8356,Credit,4388
2275,14297,Debit,10423
2276,4146,Debit,1205
2277,1375,Credit,49641
2278,8693,Debit,47202
2279,10527,Credit,32319
2280,12034,Debit,41166
2281,13761,Debit,19591
2282,12085,Credit,14082
2283,8933,Debit,48799
2284,491,Credit,41373
2285,11268,Credit,33315
2286,3913,Credit,43817
2287,2994,Credit,11336
2288,8598,Debit,9292
2289,9825,Credit,29333
2290,9697,Credit,17130
2291,7191,Credit,25170
2292,5981,Credit,13313
2293,8540,Credit,16820
2294,5856,Credit,48256
2295,9473,Credit,12395
2296,10132,Debit,44383
2297,11126,Debit,15284
2298,7475,Debit,26636
2299,10765,Debit,10510
2300,8123,Debit,20043
2301,7422,Debit,43753
2302,4022,Debit,31517
2303,14390,Credit,47992
2304,11529,Debit,33684
2305,5089,Credit,43941
2306,13809,Debit,43089
2307,12497,Credit,24499
2308,883,Debit,47290
2309,7086,Debit,45343
2310,7859,Credit,44521
2311,12909,Credit,48529
2312,4207,Debit,21265
2313,999,Credit,30090
2314,1428,Credit,25433
2315,10604,Debit,44258
2316,1335,Credit,16525
2317,9475,Debit,32513
2318,7147,Credit,7908
2319,1878,Credit,24823
2320,3268,Credit,12682
2321,5930,Credit,34873
2322,1174,Debit,43225
2323,13181,Debit,41700
2324,10082,Debit,5543
2325,9923,Credit,47114
2326,3547,Credit,32264
2327,2731,Credit,42401
2328,10239,Debit,36560
2329,4651,Credit,40014
2330,9541,Credit,28374
2331,4746,Credit,48257
2332,9651,Debit,26861
2333,435,Debit,4188
2334,11591,Credit,34358
2335,4464,Debit,14922
2336,4053,Debit,17636
2337,13148,Credit,18461
2338,8339,Credit,45591
2339,5282,Debit,31832
2340,2629,Debit,37907
2341,6361,Credit,36086
2342,12502,Debit,1102
2343,14955,Debit,38599
2344,13145,Debit,10304
2345,9540,Debit,4132
2346,11875,Credit,27992
2347,8078,Debit,4848
2348,12293,Debit,22022
2349,12638,Credit,9455
2350,14612,Credit,24622
2351,7708,Debit,49183
2352,11524,Credit,17537
2353,6835,Debit,10459
2354,11038,Credit,9114
2355,8271,Credit,30298
2356,2018,Debit,35812
2357,8058,Credit,44702
2358,4096,Debit,37032
2359,14361,Debit,16895
2360,10787,Debit,37900
2361,7894,Debit,6548
2362,9373,Credit,39984
2363,3276,Credit,31022
2364,4495,Credit,45928
2365,391,Credit,34285
2366,6207,Debit,12611
2367,7699,Debit,10080
2368,11507,Credit,28173
2369,15021,Debit,16900
2370,13138,Debit,12586
2371,12249,Debit,11056
2372,11381,Credit,35810
2373,5716,Credit,4662
2374,10093,Debit,26657
2375,5371,Credit,31450
2376,8770,Debit,39841
2377,12632,Credit,16901
2378,1469,Credit,48148
2379,14282,Credit,39476
2380,4776,Debit,11635
2381,2134,Credit,13568
2382,5509,Credit,36249
2383,795,Credit,4543
2384,5817,Debit,36080
2385,9274,Debit,26717
2386,12435,Credit,4692
2387,1212,Credit,17660
2388,7744,Credit,4346
2389,668,Credit,36586
2390,10888,Debit,9812
2391,6353,Debit,40650
2392,3336,Debit,28599
2393,1978,Debit,11939
2394,11102,Credit,27373
2395,9669,Credit,46593
2396,12851,Debit,37209
2397,10962,Credit,7078
2398,7384,Debit,21198
2399,8090,Credit,36357
2400,14818,Credit,35620
2401,2364,Debit,44372
2402,354,Debit,36616
2403,1455,Debit,10281
2404,8537,Debit,24679
2405,11743,Debit,43271
2406,6895,Credit,41736
2407,4009,Debit,11286
2408,14311,Debit,13736
2409,5973,Debit,20073
2410,3308,Credit,16938
2411,9175,Credit,15717
2412,8919,Credit,18625
2413,14125,Debit,32039
2414,2495,Credit,14476
2415,12449,Credit,13817
2416,9101,Credit,36550
2417,2035,Credit,21264
2418,7465,Credit,48622
2419,973,Debit,3815
2420,7872,Credit,315
2421,3231,Debit,21174
2422,11611,Debit,45810
2423,5659,Credit,40195
2424,10157,Credit,43265
2425,1956,Debit,28922
2426,5445,Debit,16879
2427,14272,Credit,47544
2428,6556,Credit,49670
2429,3074,Debit,16103
2430,13287,Credit,990
2431,3151,Credit,41925
2432,9926,Credit,14835
2433,6191,Credit,19331
2434,1309,Credit,24287
2435,14905,Credit,49397
2436,220,Credit,13962
2437,12307,Credit,36195
2438,7892,Credit,23815
2439,6023,Credit,47199
2440,2239,Credit,12923
2441,14293,Debit,26444
2442,8043,Debit,7149
2443,6091,Credit,11205
2444,5977,Credit,17072
2445,10585,Credit,23205
2446,14064,Credit,8745
2447,11464,Credit,22668
2448,8432,Credit,22346
2449,2683,Debit,136
2450,5421,Debit,45886
2451,9233,Credit,23579
2452,6633,Debit,28803
2453,1317,Debit,29204
2454,11794,Credit,18379
2455,1573,Debit,38568
2456,6216,Debit,42083
2457,2530,Credit,18891
2458,8313,Credit,38581
2459,938,Debit,3790
2460,6432,Credit,10661
2461,212,Credit,23186
2462,9682,Debit,47835
2463,13436,Credit,42344
2464,10625,Debit,33534
2465,9716,Debit,34758
2466,12186,Credit,29489
2467,8754,Credit,26716
2468,1792,Debit,48397
2469,3595,Credit,5605
2470,13399,Debit,23335
2471,3243,Credit,23192
2472,10999,Debit,39726
2473,945,Debit,37697
2474,6106,Debit,44798
2475,15095,Debit,43989
2476,1769,Credit,1367
2477,8503,Debit,22843
2478,5040,Debit,48281
2479,11784,Debit,1488
2480,2050,Credit,23328
2481,6115,Credit,15831
2482,3313,Credit,5872
2483,9822,Debit,47123
2484,5931,Debit,2815
2485,2715,Credit,8991
2486,3171,Credit,23388
2487,9543,Credit,21673
2488,4604,Debit,22653
2489,8749,Credit,23795
2490,13391,Debit,38274
2491,7314,Debit,27578
2492,9850,Credit,13546
2493,3706,Credit,45415
2494,1765,Debit,25209
2495,4471,Debit,6715
2496,9357,Debit,24499
2497,977,Debit,34074
2498,9337,Credit,31958
2499,4634,Credit,30047
2500,3352,Debit,1934
2501,4316,Debit,14028
2502,13982,Credit,41825
2503,104,Debit,19840
2504,6234,Debit,34256
2505,3444,Credit,1573
2506,14074,Debit,12672
2507,12081,Debit,11721
2508,13202,Credit,7800
2509,2507,Credit,45101
2510,11342,Debit,24253
2511,8747,Debit,22844
2512,13344,Debit,14465
2513,3739,Credit,35087
2514,10240,Credit,21789
2515,5763,Debit,31865
2516,12421,Credit,47208
2517,5523,Debit,7082
2518,1206,Credit,41186
2519,5194,Debit,12023
2520,8871,Debit,13418
2521,14596,Debit,1499
2522,5332,Credit,8605
2523,14768,Credit,12113
2524,4649,Debit,14914
2525,5657,Credit,44514
2526,5636,Debit,7598
2527,6638,Debit,3994
2528,6680,Credit,42850
2529,1399,Debit,13930
2530,12408,Credit,2236
2531,527,Credit,10020
2532,10815,Debit,6714
2533,13654,Debit,2809
2534,14713,Credit,30325
2535,5709,Credit,11258
2536,12065,Credit,14253
2537,8143,Credit,21290
2538,14374,Debit,46506
2539,1585,Credit,14174
2540,544,Credit,16613
2541,8580,Credit,15687
2542,3815,Debit,14398
2543,5029,Credit,17342
2544,12539,Credit,9413
2545,7344,Credit,9003
2546,2309,Credit,892
2547,8107,Credit,35638
2548,10450,Debit,32476
2549,13075,Credit,24171
2550,7670,Credit,27588
2551,3376,Debit,41418
2552,6332,Debit,8190
2553,12027,Debit,11311
2554,1773,Debit,24135
2555,11003,Debit,36754
2556,4286,Credit,27174
2557,1177,Debit,31488
2558,12168,Debit,14176
2559,11568,Credit,10651
2560,8682,Debit,42440
2561,866,Credit,7992
2562,534,Credit,1204
2563,7432,Credit,19238
2564,14864,Debit,47402
2565,9493,Debit,38333
2566,11073,Debit,23731
2567,8993,Debit,45706
2568,14173,Debit,21456
2569,14058,Debit,33350
2570,11106,Debit,43718
2571,7420,Debit,27883
2572,181,Debit,32928
2573,3155,Credit,13721
2574,4661,Debit,20371
2575,11838,Credit,19203
2576,8665,Debit,49040
2577,8021,Credit,37023
2578,11093,Debit,48523
2579,10614,Debit,27797
2580,8366,Debit,4447
2581,11507,Debit,134
2582,4441,Debit,18647
2583,7191,Credit,31244
2584,3440,Debit,20518
2585,4907,Credit,35540
2586,9810,Debit,36200
2587,1413,Debit,9875
2588,6883,Debit,5953
2589,8054,Debit,7049
2590,2374,Credit,35189
2591,11886,Debit,43830
2592,8535,Credit,770
2593,14413,Credit,28350
2594,6431,Credit,41113
2595,11658,Debit,1356
2596,5135,Credit,31996
2597,14365,Credit,16410
2598,13197,Credit,16273
2599,5703,Debit,5440
2600,3114,Credit,19228
2601,13009,Credit,40990
2602,12967,Debit,42528
2603,706,Credit,47634
2604,13703,Debit,10824
2605,8376,Debit,13553
2606,13624,Credit,16734
2607,3387,Debit,17600
2608,7209,Debit,34986
2609,15095,Credit,5139
2610,10401,Debit,47717
2611,5167,Credit,2328
2612,14404,Credit,15434
2613,12539,Debit,25718
2614,5557,Credit,20324
2615,1925,Credit,5949
2616,7039,Credit,39001
2617,4777,Debit,18876
2618,3546,Credit,48358
2619,5732,Debit,9965
2620,8248,Debit,4736
2621,7132,Credit,23657
2622,13323,Credit,47244
2623,8626,Debit,8131
2624,3711,Debit,38480
2625,3398,Debit,43522
2626,1212,Credit,31910
2627,3935,Debit,10825
2628,12024,Credit,16823
2629,14886,Credit,49897
2630,13102,Credit,29530
2631,535,Debit,28541
2632,13360,Debit,29218
2633,272,Credit,20464
2634,11815,Debit,15620
2635,4362,Debit,9939
2636,12580,Credit,13165
2637,9214,Debit,22314
2638,11113,Credit,38153
2639,11139,Debit,10740
2640,12944,Debit,26438
2641,9153,Credit,35050
2642,1868,Debit,4197
2643,7989,Credit,11439
2644,14658,Credit,30345
2645,8251,Debit,16620
2646,1138,Credit,49317
2647,10368,Debit,16882
2648,11738,Debit,13839
2649,6695,Credit,20618
2650,12120,Credit,42618
2651,5803,Credit,46371
2652,8600,Credit,27837
2653,222,Debit,5432
2654,2659,Credit,33145
2655,4627,Debit,48964
2656,11000,Debit,29595
2657,9516,Credit,36524
2658,405,Credit,33577
2659,5635,Debit,48594
2660,7156,Debit,23964
2661,14473,Debit,15823
2662,8349,Debit,19167
2663,5915,Credit,42314
2664,11020,Credit,46061
2665,7506,Debit,41499
2666,8390,Credit,47520
2667,14516,Debit,3402
2668,13262,Credit,34409
2669,7175,Debit,14187
2670,10173,Credit,24891
2671,8174,Credit,15131
2672,6880,Debit,16736
2673,4435,Debit,15049
2674,13560,Debit,32934
2675,1686,Credit,41804
2676,1496,Debit,10094
2677,9587,Debit,12573
2678,13750,Debit,3232
2679,2056,Debit,19268
2680,1543,Debit,9740
2681,12742,Credit,7146
2682,2306,Credit,39481
2683,987,Credit,26013
2684,4419,Debit,36931
2685,4885,Credit,27732
2686,13908,Debit,11641
2687,12417,Credit,9064
2688,9707,Credit,10097
2689,13830,Credit,47071
2690,214,Debit,31567
2691,2320,Debit,45786
2692,12470,Debit,860
2693,12392,Debit,31998
2694,6263,Credit,13727
2695,996,Debit,19094
2696,9413,Credit,18299
2697,7005,Debit,43449
2698,8792,Credit,2902
2699,10243,Credit,22745
2700,2195,Debit,46566
2701,11735,Credit,26858
2702,11747,Credit,885
2703,14916,Debit,10613
2704,5922,Credit,26398
2705,7237,Credit,23876
2706,3422,Credit,4388
2707,2159,Credit,30236
2708,5140,Debit,28802
2709,12653,Credit,31541
2710,14031,Credit,28373
2711,9882,Debit,13759
2712,14504,Credit,20502
2713,8297,Credit,34872
2714,13704,Debit,43528
2715,8182,Credit,14820
2716,9643,Credit,2335
2717,7482,Debit,32794
2718,5677,Credit,49920
2719,2938,Credit,7087
2720,962,Debit,22252
2721,12046,Debit,14788
2722,5601,Credit,24661
2723,10215,Credit,48361
2724,6621,Credit,4468
2725,12299,Debit,6436
2726,3971,Debit,4637
2727,6009,Debit,24551
2728,6869,Credit,28102
2729,7899,Debit,3953
2730,12498,Debit,24725
2731,4015,Debit,39578
2732,7331,Credit,35852
2733,339,Debit,18129
2734,12778,Debit,6389
2735,3629,Debit,27446
2736,3587,Debit,40863
2737,256,Debit,12436
2738,7416,Debit,9983
2739,2821,Debit,6024
2740,10442,Credit,7142
2741,10798,Credit,27760
2742,11411,Credit,14631
2743,14172,Debit,29581
2744,4340,Debit,8876
2745,5087,Debit,28328
2746,7024,Debit,45110
2747,8911,Credit,5610
2748,10511,Credit,39272
2749,650,Debit,45359
2750,11141,Credit,41192
2751,2697,Credit,2690
2752,12289,Debit,4001
2753,8969,Credit,45671
2754,14507,Debit,48355
2755,10804,Debit,6230
2756,9714,Debit,4811
2757,15002,Debit,13889
2758,12156,Debit,26243
2759,5902,Debit,35421
2760,9390,Debit,14939
2761,8807,Credit,5825
2762,5239,Credit,11199
2763,1781,Debit,46800
2764,9897,Credit,11058
2765,7341,Credit,2154
2766,11181,Debit,39249
2767,13648,Credit,45527
2768,9744,Credit,8978
2769,7575,Credit,30590
2770,8315,Credit,18469
2771,9209,Debit,35187
2772,6692,Debit,48566
2773,14489,Debit,26571
2774,1500,Credit,47071
2775,7867,Debit,38042
2776,11233,Debit,33869
2777,2434,Credit,43612
2778,12141,Debit,18376
2779,7704,Credit,18177
2780,2498,Debit,27240
2781,5701,Debit,11399
2782,2273,Credit,42308
2783,10508,Debit,21374
2784,11955,Debit,48642
2785,1334,Credit,16647
2786,4762,Credit,30805
2787,1720,Debit,5250
2788,10291,Debit,42259
2789,13260,Credit,46016
2790,1657,Credit,36700
2791,3882,Debit,12358
2792,3612,Debit,9328
2793,8304,Debit,1955
2794,8726,Credit,733
2795,14533,Debit,42957
2796,6416,Debit,39285
2797,7298,Credit,11042
2798,248,Credit,31847
2799,13863,Debit,17388
2800,14962,Debit,12157
2801,735,Credit,35932
2802,9331,Credit,7500
2803,11377,Credit,11480
2804,13122,Debit,49680
2805,13229,Credit,24530
2806,5023,Credit,25571
2807,1103,Credit,13035
2808,1456,Credit,33852
2809,3290,Credit,45506
2810,9900,Credit,47880
2811,12550,Debit,34840
2812,5255,Credit,15621
2813,8185,Debit,16132
2814,5090,Debit,29150
2815,3787,Debit,31401
2816,5411,Credit,47227
2817,14696,Debit,49192
2818,5908,Debit,10238
2819,2996,Debit,41233
2820,1063,Credit,42559
2821,8203,Debit,18274
2822,11701,Debit,25649
2823,14788,Credit,3518
2824,8173,Debit,4618
2825,7554,Debit,1175
2826,5242,Credit,37432
2827,2147,Debit,46055
2828,6704,Credit,20899
2829,9642,Credit,7428
2830,5335,Debit,12679
2831,2412,Debit,46591
2832,1590,Credit,14215
2833,3134,Debit,41796
2834,1680,Credit,5994
2835,14721,Credit,35628
2836,7821,Debit,11630
2837,8570,Debit,1481
2838,5529,Debit,46423
2839,14102,Credit,42814
2840,5574,Debit,36660
2841,14958,Debit,38441
2842,3871,Debit,37964
2843,1488,Debit,30018
2844,3900,Debit,49312
2845,10528,Credit,35906
2846,4821,Credit,4830
2847,5261,Credit,24447
2848,13281,Credit,7162
2849,224,Credit,27543
2850,3366,Credit,6601
2851,12409,Debit,28499
2852,11847,Debit,23205
2853,11682,Credit,32753
2854,5170,Debit,16038
2855,11126,Credit,11009
2856,6203,Credit,38446
2857,3042,Credit,46215
2858,6410,Credit,3885
2859,934,Credit,3080
2860,13208,Debit,12375
2861,12859,Credit,34799
2862,10303,Debit,5641
2863,7391,Credit,38243
2864,6154,Credit,29087
2865,9669,Credit,22554
2866,2819,Credit,35753
2867,11222,Debit,9609
2868,6213,Credit,18804
2869,3248,Credit,16314
2870,14030,Credit,35204
2871,10212,Debit,27791
2872,6492,Debit,4909
2873,11133,Debit,4977
2874,8976,Credit,40255
2875,6159,Credit,43419
2876,8979,Credit,21860
2877,14704,Debit,21290
2878,107,Credit,41567
2879,11397,Credit,47298
2880,7797,Debit,16095
2881,8717,Credit,41277
2882,8627,Debit,46937
2883,7525,Debit,6483
2884,9115,Debit,20518
2885,11442,Debit,23531
2886,6617,Credit,18279
2887,15097,Debit,45059
2888,14338,Credit,19195
2889,3661,Debit,14240
2890,14435,Debit,1857
2891,14016,Debit,29113
2892,5124,Credit,37004
2893,12426,Credit,39184
2894,8294,Credit,20250
2895,3019,Credit,18982
2896,9014,Credit,26340
2897,2790,Credit,6026
2898,12709,Debit,18006
2899,8102,Credit,13428
2900,1309,Debit,12577
2901,8734,Debit,11113
2902,5511,Debit,26183
2903,1728,Debit,19959
2904,7642,Credit,14937
2905,7989,Credit,49766
2906,12338,Credit,12156
2907,10812,Credit,48981
2908,2562,Credit,30806
2909,8108,Debit,5820
2910,3960,Debit,9007
2911,13878,Credit,29917
2912,2752,Debit,49848
2913,13293,Credit,8266
2914,5965,Debit,45357
2915,1435,Credit,48924
2916,5137,Debit,39765
2917,11971,Debit,8805
2918,12531,Credit,26371
2919,10457,Debit,8843
2920,10897,Credit,11217
2921,10200,Debit,32106
2922,5668,Debit,19691
2923,3666,Debit,3382
2924,8860,Debit,4130
2925,10375,Credit,7306
2926,8389,Debit,25919
2927,4510,Credit,35704
2928,7121,Debit,24788
2929,3066,Debit,15370
2930,5544,Debit,46824
2931,4189,Credit,39968
2932,1394,Credit,15830
2933,9656,Credit,17241
2934,6183,Credit,31959
2935,15000,Credit,14982
2936,12986,Credit,36114
2937,8569,Debit,38730
2938,13068,Credit,40283
2939,7889,Debit,15463
2940,532,Credit,1319
2941,14534,Debit,48976
2942,12150,Credit,30265
2943,3097,Debit,11091
2944,524,Credit,35533
2945,2400,Credit,26485
2946,14407,Credit,31006
2947,1747,Debit,19854
2948,8495,Credit,49955
2949,13676,Credit,453
2950,4324,Credit,48331
2951,2099,Debit,4802
2952,12527,Debit,37890
2953,1649,Debit,14882
2954,7527,Credit,30423
2955,250,Debit,6797
2956,13122,Credit,4723
2957,3654,Credit,39878
2958,9671,Credit,43832
2959,11380,Debit,44851
2960,1950,Credit,20620
2961,5498,Credit,44997
2962,14909,Debit,498
2963,11151,Credit,35020
2964,9181,Debit,33114
2965,14594,Debit,18379
2966,189,Credit,10471
2967,996,Credit,1177
2968,6366,Credit,5008
2969,12016,Credit,315
2970,1631,Debit,32849
2971,13507,Credit,47560
2972,14838,Debit,34291
2973,9381,Debit,1141
2974,10413,Debit,15887
2975,2170,Debit,19140
2976,5675,Credit,31358
2977,11440,Credit,10414
2978,5530,Debit,45288
2979,6543,Credit,41229
2980,653,Debit,48077
2981,10509,Credit,47894
2982,8726,Debit,11132
2983,1243,Debit,21697
2984,10536,Credit,7182
2985,10395,Credit,49112
2986,5417,Credit,832
2987,1288,Debit,2462
2988,1805,Credit,15561
2989,842,Credit,37588
2990,4674,Credit,19996
