account_id,customer_id,account_type,balance
1300,2989,Current,72777
1301,7920,Current,15728
1302,4058,Savings,309070
1303,6094,Savings,428000
1304,3979,Current,49547
1305,7872,Savings,413295
1306,411,Savings,26023
1307,8035,Current,451935
1308,1357,Current,208283
1309,9084,Savings,61317
1310,4097,Savings,355710
1311,3265,Savings,151308
1312,133,Current,191190
1313,195,Savings,324575
1314,9903,Current,291168
1315,5649,Savings,452552
1316,7556,Savings,481931
1317,1086,Savings,386823
1318,8215,Current,377491
1319,1979,Savings,108176
1320,7470,Current,437579
1321,5319,Savings,259350
1322,2097,Savings,419345
1323,4674,Current,293373
1324,9714,Current,111006
1325,5079,Current,149965
1326,4276,Current,371034
1327,9896,Current,389668
1328,5168,Current,370947
1329,4224,Current,339747
1330,6724,Savings,322880
1331,8368,Current,110045
1332,9078,Current,454819
1333,6967,Current,37519
1334,6111,Savings,359054
1335,6290,Current,372710
1336,2339,Savings,116602
1337,9414,Current,70590
1338,3090,Current,112201
1339,222,Current,247622
1340,3203,Savings,265888
1341,324,Savings,441507
1342,3175,Savings,72933
1343,4181,Savings,189019
1344,6797,Current,458172
1345,1997,Savings,467841
1346,3154,Current,105189
1347,2818,Current,231917
1348,2257,Current,145128
1349,3043,Savings,113523
1350,3312,Savings,435343
1351,8791,Current,332052
1352,6913,Savings,356528
1353,3899,Current,82971
1354,457,Current,273892
1355,8707,Current,179122
1356,5847,Savings,410005
1357,4888,Savings,226494
1358,8753,Savings,459909
1359,9595,Current,377271
1360,4227,Current,297353
1361,805,Savings,98173
1362,4434,Savings,189676
1363,207,Savings,91429
1364,3112,Current,173326
1365,5586,Savings,429440
1366,3279,Current,48687
1367,6337,Current,439710
1368,9925,Savings,453816
1369,7350,Savings,75796
1370,2097,Savings,393009
1371,5270,Savings,176978
1372,271,Current,473773
1373,7602,Current,68626
1374,6904,Current,140813
1375,6790,Savings,158564
1376,4598,Current,250802
1377,635,Savings,219598
1378,658,Current,338440
1379,3391,Savings,430061
1380,8648,Savings,419302
1381,6669,Savings,216448
1382,7814,Savings,57095
1383,6044,Current,376222
1384,2377,Savings,107937
1385,31,Current,103190
1386,1597,Current,450028
1387,4507,Current,155936
1388,1461,Savings,143514
1389,708,Savings,453288
1390,4387,Current,189798
1391,3072,Current,213932
1392,9496,Current,421915
1393,1607,Current,320077
1394,69,Savings,348115
1395,8087,Current,308327
1396,2980,Savings,270046
1397,5196,Current,162720
1398,2995,Current,488588
1399,1655,Current,485058
1400,8373,Current,288159
1401,6222,Savings,251962
1402,4039,Current,51607
1403,4618,Current,97282
1404,1059,Savings,167653
1405,9449,Current,140555
1406,6948,Savings,273526
1407,1685,Savings,384833
1408,644,Current,35046
1409,1076,Savings,429034
1410,8113,Savings,64736
1411,2663,Current,452340
1412,8106,Savings,177207
1413,3289,Savings,68833
1414,2554,Savings,398944
1415,6442,Savings,452136
1416,5295,Current,171667
1417,6299,Savings,217868
1418,4453,Current,324294
1419,3875,Savings,411178
1420,887,Current,303586
1421,2270,Savings,363428
1422,2823,Current,475571
1423,515,Current,150036
1424,4904,Savings,59015
1425,5500,Savings,312560
1426,4760,Savings,358642
1427,6925,Current,38057
1428,4195,Current,333120
1429,8905,Current,460535
1430,8420,Savings,140970
1431,2520,Savings,481036
1432,4048,Savings,456065
1433,2099,Savings,59956
1434,6576,Savings,494312
1435,5126,Current,78449
1436,6837,Savings,436184
1437,1325,Current,177868
1438,5892,Savings,38836
1439,4653,Current,454147
1440,9068,Current,137525
1441,1052,Current,251548
1442,3258,Current,99793
1443,2237,Savings,236472
1444,6958,Savings,395038
1445,396,Current,201584
1446,1107,Current,222243
1447,3991,Savings,449433
1448,1188,Savings,243942
1449,1021,Current,349295
1450,9106,Savings,228455
1451,5290,Savings,369476
1452,1214,Current,39137
1453,1158,Savings,479586
1454,8473,Savings,60558
1455,4634,Current,295698
1456,5883,Current,297741
1457,8558,Savings,71519
1458,8354,Current,204989
1459,8145,Savings,298416
1460,9823,Savings,353945
1461,3196,Current,310310
1462,4168,Savings,153719
1463,8005,Savings,173192
1464,89,Savings,378548
1465,6223,Current,210630
1466,7373,Savings,249080
1467,6840,Current,422536
1468,1762,Current,271753
1469,4546,Savings,65636
1470,6543,Savings,37284
1471,7016,Savings,438529
1472,1935,Savings,15534
1473,2998,Savings,456497
1474,6396,Current,397974
1475,7188,Current,454448
1476,5171,Current,399390
1477,4574,Savings,45862
1478,2492,Current,450805
1479,3632,Savings,5658
1480,4188,Current,229022
1481,2310,Current,475844
1482,5665,Current,255838
1483,5802,Savings,245673
1484,8465,Current,305871
1485,9048,Savings,321909
1486,1067,Savings,413755
1487,5844,Savings,349988
1488,9253,Current,449090
1489,26,Savings,291241
1490,7389,Current,428258
1491,5411,Savings,492815
1492,4560,Savings,293492
1493,6958,Current,452372
1494,6389,Savings,476533
1495,2382,Savings,408713
1496,2824,Current,132851
1497,947,Current,405069
1498,8959,Current,88698
1499,2296,Current,432901
1500,6245,Current,76501
1501,5924,Current,235719
1502,581,Savings,236495
1503,5884,Savings,95073
1504,5755,Savings,181241
1505,7440,Current,141811
1506,3205,Current,33627
1507,7430,Current,279007
1508,8773,Savings,390317
1509,6151,Current,374322
1510,6346,Savings,436853
1511,2215,Savings,323763
1512,3104,Savings,64475
1513,2899,Savings,316828
1514,4401,Current,340287
1515,2046,Savings,494620
1516,9224,Savings,94601
1517,9577,Current,23149
1518,7147,Current,302178
1519,2508,Savings,371916
1520,6438,Current,330542
1521,9166,Current,388200
1522,5463,Current,178580
1523,3986,Current,361618
1524,7261,Savings,430923
1525,8045,Savings,125859
1526,9284,Savings,368386
1527,7707,Current,212655
1528,8805,Current,389385
1529,2395,Savings,244821
1530,9975,Savings,277768
1531,6774,Savings,293403
1532,5094,Current,276719
1533,3250,Savings,283599
1534,4016,Current,275324
1535,1046,Savings,232618
1536,4455,Current,295706
1537,2148,Savings,210778
1538,664,Savings,424116
1539,6548,Current,224745
1540,7775,Current,275606
1541,276,Savings,414927
1542,2887,Savings,183287
1543,9959,Savings,412749
1544,408,Savings,188198
1545,8487,Savings,61168
1546,7365,Current,487924
1547,6819,Current,347820
1548,7076,Savings,103391
1549,3734,Current,60573
1550,3430,Savings,457438
1551,3224,Savings,253435
1552,668,Current,487750
1553,6921,Current,307403
1554,5156,Current,261814
1555,1076,Current,457413
1556,4985,Savings,428754
1557,4426,Current,156964
1558,6797,Savings,450752
1559,9001,Savings,132503
1560,3800,Current,120133
1561,4466,Current,343100
1562,407,Savings,194468
1563,1464,Savings,87652
1564,4758,Current,491411
1565,5409,Savings,170999
1566,5156,Current,109805
1567,9762,Savings,255234
1568,3258,Savings,207514
1569,8043,Current,428632
1570,958,Current,48897
1571,3675,Savings,110804
1572,7943,Savings,176933
1573,3291,Current,380453
1574,590,Current,81891
1575,6560,Savings,75341
1576,3097,Current,447348
1577,4664,Current,215580
1578,9463,Savings,63243
1579,3027,Current,34216
1580,2918,Savings,83417
1581,8976,Savings,262722
1582,6918,Savings,67307
1583,9497,Savings,52343
1584,1053,Current,430494
1585,4537,Savings,246056
1586,8875,Savings,327454
1587,4967,Savings,193461
1588,6201,Current,26263
1589,9918,Current,158728
1590,6302,Current,84632
1591,9686,Savings,265815
1592,7226,Savings,366744
1593,6495,Current,89900
1594,5731,Savings,381507
1595,7074,Savings,42509
1596,9612,Savings,252375
1597,3317,Savings,15609
1598,1920,Savings,437476
1599,6770,Current,169445
1600,370,Savings,418989
1601,122,Savings,145638
1602,2037,Savings,233860
1603,8880,Current,238830
1604,8922,Savings,91237
1605,4202,Current,202212
1606,2985,Current,331577
1607,1949,Savings,480024
1608,6345,Savings,413797
1609,411,Current,434257
1610,2967,Current,473074
1611,7965,Savings,111683
1612,7847,Savings,165688
1613,8328,Current,265237
1614,678,Current,359518
1615,2170,Savings,257424
1616,1019,Current,133616
1617,6576,Current,146665
1618,5637,Current,415582
1619,8443,Current,390490
1620,7583,Current,61228
1621,6,Savings,366669
1622,330,Savings,325271
1623,1085,Savings,478026
1624,7593,Savings,230826
1625,2149,Current,311555
1626,8843,Savings,46554
1627,2370,Savings,118676
1628,69,Current,228818
1629,6467,Current,282981
1630,5888,Current,399356
1631,6011,Savings,493697
1632,3444,Savings,355063
1633,7489,Current,71875
1634,2925,Current,158738
1635,579,Current,328562
1636,6729,Current,249025
1637,3780,Current,75001
1638,4756,Savings,436150
1639,3724,Current,116348
1640,1599,Savings,71710
1641,5752,Current,9678
1642,7455,Savings,100910
1643,5030,Savings,420390
1644,6585,Savings,337876
1645,5621,Savings,51497
1646,8300,Savings,406395
1647,8144,Savings,493222
1648,6953,Savings,403763
1649,5680,Current,144307
1650,4255,Current,231166
1651,3237,Current,123885
1652,1037,Savings,163106
1653,3417,Savings,308154
1654,893,Savings,148339
1655,197,Current,135152
1656,8038,Current,80489
1657,5091,Savings,72054
1658,3082,Current,25236
1659,6676,Savings,440064
1660,2144,Current,295279
1661,7910,Savings,438525
1662,8603,Current,172812
1663,6484,Current,474858
1664,1204,Savings,115585
1665,9833,Savings,348006
1666,4996,Savings,251402
1667,7073,Savings,116448
1668,9507,Current,350424
1669,5741,Current,432016
1670,3735,Savings,49855
1671,3627,Current,232572
1672,1361,Savings,154862
1673,3489,Savings,17983
1674,5638,Current,489211
1675,1524,Current,73660
1676,4592,Savings,486433
1677,6008,Current,108447
1678,1580,Current,226512
1679,9463,Current,33329
1680,2537,Savings,70687
1681,4277,Savings,217718
1682,3960,Current,420929
1683,4530,Current,101102
1684,7420,Current,481953
1685,284,Savings,464279
1686,6490,Current,95889
1687,7553,Savings,381719
1688,5575,Savings,424603
1689,8049,Current,348035
1690,4617,Current,33409
1691,5508,Current,205967
1692,9444,Current,379173
1693,9726,Savings,130540
1694,8814,Current,431528
1695,7524,Savings,192889
1696,2005,Current,473700
1697,5295,Current,11901
1698,3645,Savings,395232
1699,7655,Current,283089
1700,1501,Current,72435
1701,2503,Current,255753
1702,6901,Savings,264437
1703,887,Current,340076
1704,9127,Savings,241763
1705,8791,Current,255269
1706,8462,Current,460970
1707,7537,Current,464679
1708,1898,Current,45739
1709,6890,Current,191853
1710,5237,Savings,63355
1711,6452,Current,353486
1712,4939,Savings,177674
1713,6781,Savings,378275
1714,9225,Savings,14709
1715,3841,Current,318078
1716,3805,Savings,194317
1717,6333,Current,343454
1718,5595,Savings,337653
1719,2591,Current,425023
1720,2252,Savings,315973
1721,9948,Savings,462780
1722,4922,Current,473284
1723,5113,Current,82391
1724,4928,Savings,283163
1725,8603,Savings,14808
1726,1304,Current,167017
1727,5928,Savings,260799
1728,4364,Savings,302303
1729,3125,Savings,64823
1730,3800,Savings,97658
1731,3384,Current,441870
1732,6253,Current,372677
1733,8282,Savings,314577
1734,7250,Current,172640
1735,2299,Savings,494390
1736,8185,Current,373291
1737,743,Savings,186132
1738,5330,Current,167489
1739,2616,Current,262228
1740,7607,Savings,194079
1741,8924,Current,305862
1742,9538,Savings,77880
1743,6183,Savings,178511
1744,7032,Savings,450820
1745,3418,Savings,124810
1746,3901,Savings,38653
1747,8380,Savings,233694
1748,1251,Current,138984
1749,3708,Current,209201
1750,9780,Current,413732
1751,3673,Savings,268284
1752,5303,Current,127235
1753,8955,Current,88878
1754,9111,Current,5289
1755,7543,Savings,68542
1756,8636,Savings,483730
1757,2009,Savings,53136
1758,8755,Savings,477404
1759,1988,Current,181967
1760,6797,Current,18271
1761,7797,Current,41026
1762,225,Current,389463
1763,3578,Savings,153394
1764,1004,Current,94889
1765,7525,Savings,449173
1766,7430,Savings,329777
1767,3570,Savings,451903
1768,5510,Current,388262
1769,8968,Savings,29233
1770,3961,Current,455575
1771,4765,Savings,488460
1772,4894,Savings,115495
1773,7065,Savings,208372
1774,2499,Savings,370018
1775,9362,Savings,317583
1776,5495,Savings,12158
1777,4187,Current,164136
1778,1117,Current,223353
1779,6899,Savings,65443
1780,139,Current,362412
1781,5421,Current,463331
1782,59,Current,217488
1783,9465,Savings,281321
1784,8897,Savings,22343
1785,2512,Current,424844
1786,847,Current,409019
1787,4073,Savings,380301
1788,4836,Savings,463942
1789,8260,Savings,131149
1790,9072,Current,370450
1791,9577,Current,457187
1792,4548,Current,174101
1793,1442,Savings,305839
1794,5153,Savings,96187
1795,8348,Current,422994
1796,6432,Current,230805
1797,3967,Current,16814
1798,1175,Savings,218021
1799,2143,Savings,358041
1800,6051,Current,443089
1801,8028,Current,177780
1802,5063,Savings,175071
1803,2477,Current,226698
1804,8973,Savings,465577
1805,7478,Savings,187908
1806,8830,Current,66222
1807,5265,Current,173360
1808,4623,Current,6612
1809,4631,Current,328374
1810,4672,Savings,323733
1811,956,Current,382237
1812,8904,Savings,356266
1813,3467,Savings,126712
1814,8771,Savings,465611
1815,5011,Savings,63180
1816,7162,Current,132798
1817,4227,Savings,230800
1818,2091,Savings,198657
1819,9835,Savings,199696
1820,1480,Current,407468
1821,8424,Current,61701
1822,7755,Savings,321214
1823,4990,Savings,316781
1824,7064,Current,280310
1825,3790,Savings,85351
1826,7843,Savings,90638
1827,4921,Savings,408120
1828,3097,Savings,28848
1829,9114,Savings,464235
1830,4601,Current,489149
1831,5025,Current,58446
1832,6620,Current,232776
1833,8883,Savings,39883
1834,2047,Savings,111149
1835,3778,Savings,66283
1836,4154,Current,136174
1837,1112,Current,346831
1838,9007,Savings,53920
1839,9341,Savings,203643
1840,7351,Current,310573
1841,5318,Savings,114255
1842,3851,Current,391399
1843,4761,Current,331204
1844,7471,Current,270202
1845,9047,Current,89461
1846,2493,Savings,140809
1847,9409,Current,6783
1848,9049,Savings,206204
1849,6987,Current,300576
1850,7827,Savings,337719
1851,1659,Current,25827
1852,4953,Savings,384568
1853,7884,Savings,292545
1854,8382,Current,43348
1855,8544,Savings,231107
1856,8995,Current,6607
1857,3323,Savings,298484
1858,277,Current,412537
1859,2478,Savings,280636
1860,6934,Savings,449290
1861,611,Current,76384
1862,8070,Savings,444527
1863,9275,Current,164878
1864,1707,Savings,33761
1865,6956,Current,417442
1866,1750,Savings,128567
1867,8581,Savings,328920
1868,3964,Current,95685
1869,5852,Savings,40181
1870,3587,Current,244317
1871,8122,Savings,375348
1872,6338,Current,342725
1873,3235,Current,422503
1874,813,Current,150827
1875,6521,Savings,135757
1876,5155,Savings,235793
1877,8338,Savings,324920
1878,410,Current,287770
1879,554,Current,116095
1880,8743,Current,79047
1881,8529,Savings,405442
1882,9287,Savings,215759
1883,1922,Current,323438
1884,5253,Current,198743
1885,4928,Savings,210239
1886,4707,Savings,235599
1887,2484,Savings,237689
1888,3678,Savings,224858
1889,4185,Current,359540
1890,737,Savings,190450
1891,5319,Current,285252
1892,4136,Current,354252
1893,4671,Current,334132
1894,3992,Savings,14434
1895,991,Savings,71702
1896,7182,Current,118907
1897,6019,Current,5243
1898,3780,Savings,117874
1899,7030,Savings,248012
1900,7743,Savings,250241
1901,3993,Current,226814
1902,6110,Savings,220466
1903,6949,Current,295111
1904,1133,Current,86149
1905,5172,Savings,204367
1906,5873,Current,419886
1907,8324,Savings,336550
1908,6244,Current,31982
1909,8658,Savings,460878
1910,7468,Current,474567
1911,4422,Savings,409810
1912,5970,Savings,130922
1913,220,Current,193330
1914,8801,Current,302113
1915,3526,Savings,141925
1916,1157,Savings,38369
1917,2872,Savings,463600
1918,5318,Current,399931
1919,2580,Current,303127
1920,4157,Savings,275408
1921,1337,Savings,163783
1922,7555,Current,465742
1923,7211,Current,16263
1924,2781,Savings,38550
1925,9111,Savings,321228
1926,7824,Savings,66566
1927,1073,Savings,253317
1928,8733,Current,114975
1929,9298,Savings,151532
1930,7521,Savings,269074
1931,1499,Savings,70519
1932,9696,Savings,58656
1933,8150,Current,353828
1934,8953,Current,107777
1935,6406,Current,267172
1936,537,Savings,408559
1937,6491,Savings,133243
1938,333,Current,315669
1939,808,Current,127879
1940,7303,Savings,399745
1941,4741,Savings,84442
1942,8078,Current,444293
1943,8441,Current,6049
1944,1220,Savings,100434
1945,3461,Savings,188319
1946,2279,Current,47158
1947,5,Current,260203
1948,2800,Savings,251336
1949,2615,Savings,455653
1950,4348,Current,318337
1951,2692,Savings,197225
1952,7882,Current,8418
1953,6416,Savings,422264
1954,2379,Savings,359712
1955,2883,Savings,279981
1956,8282,Savings,156473
1957,4368,Savings,342436
1958,6207,Current,183300
1959,8374,Savings,181525
